,Date,mode_of_purchase,sporting_equipment,store,estimated_spending,number_of_items_bought
47524,2021-05-28,order,surfing,east,967.0840000000001,13
47525,2021-05-28,order,kayak/sup,south,132.422,4
47526,2021-05-28,physical_collection,diving,west,18.999000000000002,2
47527,2021-05-28,physical_collection,pilates,west,92.273,1
47528,2021-05-28,physical_collection,surfing,west,26.149,1
47529,2021-05-28,order,sailing,east,17.023,4
47530,2021-05-28,physical_collection,others,west,111.351,4
47531,2021-05-29,order,hiking/trekking,east,4927.451999999999,41
47532,2021-05-29,order,cycling,east,838.265,6
47533,2021-05-29,order,hiking/trekking,south,2220.981,16
47534,2021-05-29,order,others,east,97.826,2
47535,2021-05-29,order,pilates,east,914.854,15
47536,2021-05-29,order,surfing,south,651.14,9
47537,2021-05-29,order,squash,east,35.149,2
47538,2021-05-29,order,fitness,east,1463.402,14
47540,2021-05-29,order,basketball,east,898.406,11
47541,2021-05-29,order,rugby,east,46.598,4
47542,2021-05-29,order,crosstrain,south,752.937,5
47543,2021-05-29,order,basketball,south,550.452,10
47544,2021-05-29,order,climbing,east,139.66199999999998,4
47545,2021-05-29,order,squash,south,32.077,4
47546,2021-05-29,order,trail,south,609.417,5
47547,2021-05-29,order,fitness,south,289.289,7
47548,2021-05-29,physical_collection,ski,west,30.034,3
47549,2021-05-29,order,tennis,east,745.063,14
47550,2021-05-29,order,swimming,east,1935.1290000000001,21
47551,2021-05-29,order,jog/run,south,787.828,12
47552,2021-05-29,order,triathlon,south,186.06199999999998,6
47553,2021-05-29,order,yoga,east,898.287,7
47554,2021-05-29,order,crosstrain,east,1094.373,11
47556,2021-05-29,order,sailing,south,79.647,1
47557,2021-05-29,order,diving,south,237.51399999999998,6
47559,2021-05-29,order,swimming,south,905.7909999999999,9
47560,2021-05-29,order,table_tennis,east,40.992000000000004,1
47562,2021-05-29,order,jog/run,east,1922.8400000000001,28
47563,2021-05-29,physical_collection,swimming,west,54.408,2
47565,2021-05-29,order,kayak/sup,east,216.286,4
47566,2021-05-29,order,pilates,south,443.189,5
47567,2021-05-29,physical_collection,kayak/sup,west,48.97,2
47568,2021-05-29,order,tennis,south,401.346,8
47569,2021-05-29,order,boxing,east,74.804,5
47570,2021-05-29,order,badminton,east,308.57,2
47571,2021-05-29,order,diving,east,541.798,9
47572,2021-05-29,order,trail,east,603.0409999999999,3
47573,2021-05-29,physical_collection,pilates,west,155.503,4
47574,2021-05-29,physical_collection,basketball,west,65.042,1
47576,2021-05-29,order,football,south,246.292,5
47578,2021-05-29,physical_collection,football,west,16.366,2
47579,2021-05-29,physical_collection,crosstrain,west,357.826,1
47580,2021-05-29,physical_collection,triathlon,west,30.299,4
47581,2021-05-29,order,kayak/sup,south,64.60900000000001,4
47582,2021-05-29,order,triathlon,east,392.223,7
47583,2021-05-29,physical_collection,badminton,west,10.318000000000001,2
47585,2021-05-29,physical_collection,others,west,114.274,1
47586,2021-05-29,order,golf,east,98.249,3
47587,2021-05-29,order,ski,east,56.907000000000004,3
47588,2021-05-29,order,surfing,east,1174.392,13
47590,2021-05-29,order,rugby,south,15.325999999999999,5
47593,2021-05-29,physical_collection,fitness,west,211.23000000000002,4
47594,2021-05-29,order,skate/roller,south,256.025,3
47595,2021-05-29,order,badminton,south,221.96599999999998,1
47596,2021-05-29,order,skate/roller,east,249.19400000000002,4
47597,2021-05-29,physical_collection,tennis,west,66.974,2
47598,2021-05-29,physical_collection,jog/run,west,166.374,2
47599,2021-05-29,physical_collection,diving,west,21.338,2
47600,2021-05-29,physical_collection,hiking/trekking,west,139.316,2
47601,2021-05-29,order,football,east,504.909,5
47602,2021-05-29,order,yoga,south,269.038,3
47603,2021-05-29,order,golf,south,106.016,5
47604,2021-05-29,physical_collection,yoga,west,68.866,2
47605,2021-05-30,order,crosstrain,east,1343.174,12
47606,2021-05-30,order,swimming,south,1081.076,15
47607,2021-05-30,order,table_tennis,east,24.306,2
47608,2021-05-30,order,triathlon,south,227.35500000000002,4
47609,2021-05-30,order,basketball,east,676.591,10
47610,2021-05-30,order,kayak/sup,south,234.277,6
47611,2021-05-30,physical_collection,pilates,west,46.779,1
47612,2021-05-30,physical_collection,swimming,west,87.678,3
47613,2021-05-30,order,kayak/sup,east,257.581,2
47614,2021-05-30,order,ski,east,51.106,1
47615,2021-05-30,order,surfing,east,1094.7459999999999,10
47616,2021-05-30,order,trail,east,561.696,7
47617,2021-05-30,physical_collection,diving,west,28.569,2
47618,2021-05-30,order,tennis,south,525.182,10
47619,2021-05-30,order,jog/run,east,3164.441,29
47620,2021-05-30,order,trail,south,238.40900000000002,5
47621,2021-05-30,order,pilates,south,366.399,8
47622,2021-05-30,order,badminton,east,297.01300000000003,6
47623,2021-05-30,physical_collection,surfing,west,46.212,2
47624,2021-05-30,order,pilates,east,1509.554,17
47625,2021-05-30,order,crosstrain,south,572.646,9
47626,2021-05-30,order,table_tennis,south,22.55,3
47627,2021-05-30,order,jog/run,south,1298.066,17
47628,2021-05-30,physical_collection,basketball,west,12.596,3
47629,2021-05-30,order,yoga,east,591.301,8
47630,2021-05-30,order,football,south,565.7470000000001,3
47631,2021-05-30,order,swimming,east,1790.372,23
47632,2021-05-30,order,triathlon,east,366.56100000000004,10
47633,2021-05-30,order,basketball,south,486.826,7
47634,2021-05-30,order,surfing,south,592.5409999999999,10
47635,2021-05-30,order,diving,east,479.657,4
47637,2021-05-30,order,badminton,south,189.482,6
47639,2021-05-30,order,fitness,south,492.079,9
47640,2021-05-30,order,tennis,east,704.1,8
47641,2021-05-30,order,others,east,81.527,1
47642,2021-05-30,order,skate/roller,south,151.528,2
47643,2021-05-30,order,diving,south,265.752,7
47644,2021-05-30,order,sailing,south,66.108,2
47645,2021-05-30,physical_collection,football,west,551.126,8
47646,2021-05-30,order,hiking/trekking,south,2272.707,20
47647,2021-05-30,physical_collection,skate/roller,west,82.135,3
47648,2021-05-30,order,hiking/trekking,east,5268.028,36
47649,2021-05-30,order,cycling,east,641.464,6
47650,2021-05-30,order,yoga,south,376.079,6
47651,2021-05-30,physical_collection,golf,west,57.867999999999995,3
47652,2021-05-30,order,squash,east,47.011,3
47654,2021-05-30,order,golf,south,75.188,2
47655,2021-05-30,order,football,east,350.76599999999996,6
47656,2021-05-30,physical_collection,hiking/trekking,west,108.168,5
47657,2021-05-30,order,sailing,east,58.717,2
47658,2021-05-30,order,skate/roller,east,123.274,5
47659,2021-05-30,order,golf,east,187.66,4
47660,2021-05-30,physical_collection,yoga,west,19.616,2
47661,2021-05-30,order,climbing,east,202.89000000000001,3
47662,2021-05-30,order,rugby,east,24.103,3
47663,2021-05-30,physical_collection,boxing,west,26.058,4
47666,2021-05-30,physical_collection,fitness,west,39.541000000000004,1
47667,2021-05-30,physical_collection,ski,west,240.352,1
47668,2021-05-30,physical_collection,cycling,west,460.35200000000003,3
47670,2021-05-30,physical_collection,jog/run,west,134.873,1
47671,2021-05-30,physical_collection,crosstrain,west,185.70499999999998,1
47672,2021-05-30,order,others,south,22.738999999999997,3
47673,2021-05-30,order,fitness,east,1060.9959999999999,13
47674,2021-05-30,physical_collection,tennis,west,271.25,5
47677,2021-05-30,physical_collection,others,west,155.924,3
47679,2021-05-31,order,tennis,south,470.621,10
47680,2021-05-31,order,fitness,east,1297.308,12
47681,2021-05-31,order,crosstrain,south,813.9399999999999,8
47682,2021-05-31,order,cycling,east,941.281,9
47683,2021-05-31,order,triathlon,east,279.644,8
47684,2021-05-31,order,triathlon,south,210.343,7
47685,2021-05-31,order,diving,east,1024.484,10
47687,2021-05-31,order,surfing,east,2168.288,16
47688,2021-05-31,order,pilates,south,631.108,11
47689,2021-05-31,order,fitness,south,595.2560000000001,9
47690,2021-05-31,physical_collection,basketball,west,17.475,5
47691,2021-05-31,order,basketball,east,651.453,9
47692,2021-05-31,physical_collection,fitness,west,30.2,2
47693,2021-05-31,order,tennis,east,661.928,12
47695,2021-05-31,order,jog/run,east,3374.5620000000004,30
47696,2021-05-31,order,swimming,south,1325.0520000000001,17
47697,2021-05-31,order,hiking/trekking,east,7566.687,47
47698,2021-05-31,order,crosstrain,east,1263.827,16
47699,2021-05-31,order,jog/run,south,1254.284,20
47700,2021-05-31,order,pilates,east,1158.409,16
47702,2021-05-31,order,ski,east,40.45,4
47703,2021-05-31,order,table_tennis,east,51.217,1
47704,2021-05-31,order,badminton,east,382.793,3
47705,2021-05-31,order,kayak/sup,south,128.97899999999998,1
47706,2021-05-31,order,football,east,544.393,9
47707,2021-05-31,order,trail,east,990.573,6
47709,2021-05-31,order,swimming,east,2924.818,28
47710,2021-05-31,physical_collection,boxing,west,28.020999999999997,4
47711,2021-05-31,physical_collection,swimming,west,61.326,1
47712,2021-05-31,order,climbing,east,105.88900000000001,4
47713,2021-05-31,order,football,south,690.636,7
47714,2021-05-31,physical_collection,badminton,west,368.365,6
47715,2021-05-31,order,sailing,east,86.11,1
47716,2021-05-31,physical_collection,skate/roller,west,70.64,1
47717,2021-05-31,order,golf,south,87.461,1
47718,2021-05-31,order,badminton,south,241.79299999999998,2
47719,2021-05-31,order,basketball,south,481.812,4
47720,2021-05-31,order,yoga,south,457.18,4
47721,2021-05-31,physical_collection,yoga,west,187.219,1
47723,2021-05-31,order,kayak/sup,east,517.882,4
47724,2021-05-31,order,table_tennis,south,11.469,3
47725,2021-05-31,order,surfing,south,597.234,6
47726,2021-05-31,order,skate/roller,east,274.377,3
47727,2021-05-31,physical_collection,pilates,west,93.401,2
47728,2021-05-31,physical_collection,surfing,west,41.391000000000005,4
47729,2021-05-31,order,yoga,east,595.575,9
47730,2021-05-31,order,skate/roller,south,172.215,1
47731,2021-05-31,physical_collection,hiking/trekking,west,226.69699999999997,1
47732,2021-05-31,order,trail,south,271.241,1
47733,2021-05-31,order,rugby,south,24.233,4
47735,2021-05-31,order,diving,south,298.95799999999997,7
47736,2021-05-31,physical_collection,others,west,437.91999999999996,5
47737,2021-05-31,order,golf,east,171.852,4
47738,2021-05-31,order,hiking/trekking,south,3797.881,25
47739,2021-05-31,physical_collection,table_tennis,west,124.144,2
47741,2021-05-31,order,rugby,east,79.788,3
47742,2021-05-31,physical_collection,football,west,230.68099999999998,1
47744,2021-05-31,physical_collection,ski,west,55.346000000000004,2
47746,2021-05-31,physical_collection,jog/run,west,122.768,3
47747,2021-05-31,order,boxing,east,368.014,3
47749,2021-05-31,physical_collection,diving,west,21.369,3
47750,2021-05-31,physical_collection,cycling,west,551.221,3
47751,2021-05-31,physical_collection,tennis,west,126.03800000000001,5
47752,2021-05-31,physical_collection,crosstrain,west,293.897,7
47753,2021-06-01,order,skate/roller,east,591.7270000000001,5
47754,2021-06-01,order,pilates,south,568.204,11
47755,2021-06-01,order,yoga,south,413.733,4
47756,2021-06-01,order,diving,south,858.918,8
47757,2021-06-01,order,football,east,1463.176,14
47758,2021-06-01,order,boxing,east,163.991,2
47759,2021-06-01,order,pilates,east,1745.7130000000002,24
47760,2021-06-01,order,rugby,east,122.322,3
47761,2021-06-01,order,golf,east,230.85700000000003,5
47762,2021-06-01,order,squash,south,164.743,3
47763,2021-06-01,order,skate/roller,south,615.275,3
47764,2021-06-01,order,rugby,south,57.29299999999999,4
47765,2021-06-01,order,trail,south,550.3340000000001,5
47766,2021-06-01,order,yoga,east,1238.989,14
47767,2021-06-01,order,hiking/trekking,east,13625.095000000001,75
47768,2021-06-01,order,cycling,east,943.759,14
47769,2021-06-01,order,others,east,197.918,3
47770,2021-06-01,physical_collection,hiking/trekking,west,80.88,4
47771,2021-06-01,order,climbing,east,222.97199999999998,5
47772,2021-06-01,order,diving,east,1371.477,12
47773,2021-06-01,order,surfing,south,1220.685,14
47774,2021-06-01,order,hiking/trekking,south,6604.334,44
47775,2021-06-01,order,football,south,991.405,9
47776,2021-06-01,order,trail,east,956.951,4
47777,2021-06-01,order,fitness,south,594.5020000000001,8
47779,2021-06-01,physical_collection,others,west,85.365,5
47780,2021-06-01,physical_collection,crosstrain,west,316.32,1
47781,2021-06-01,order,crosstrain,south,1035.447,11
47782,2021-06-01,order,badminton,east,630.191,6
47783,2021-06-01,physical_collection,cycling,west,647.951,5
47784,2021-06-01,order,jog/run,south,2448.589,26
47786,2021-06-01,order,fitness,east,1533.424,20
47787,2021-06-01,physical_collection,ski,west,18.794999999999998,1
47788,2021-06-01,order,table_tennis,south,51.306,6
47789,2021-06-01,order,crosstrain,east,2458.7509999999997,15
47790,2021-06-01,order,tennis,south,1253.893,17
47791,2021-06-01,order,kayak/sup,south,189.825,1
47792,2021-06-01,physical_collection,jog/run,west,148.029,3
47793,2021-06-01,order,kayak/sup,east,614.62,5
47794,2021-06-01,order,swimming,east,3724.114,45
47795,2021-06-01,order,triathlon,south,396.993,9
47796,2021-06-01,order,squash,east,91.089,2
47797,2021-06-01,order,badminton,south,360.75300000000004,5
47798,2021-06-01,order,triathlon,east,415.43999999999994,11
47799,2021-06-01,order,sailing,east,83.994,2
47800,2021-06-01,physical_collection,golf,west,33.421,1
47801,2021-06-01,order,sailing,south,81.704,2
47802,2021-06-01,physical_collection,basketball,west,79.07300000000001,4
47804,2021-06-01,order,swimming,south,3233.509,28
47805,2021-06-01,order,jog/run,east,3766.5,53
47807,2021-06-01,physical_collection,fitness,west,211.41500000000002,3
47809,2021-06-01,order,table_tennis,east,110.748,5
47810,2021-06-01,order,surfing,east,3033.57,25
47812,2021-06-01,physical_collection,surfing,west,147.837,1
47814,2021-06-01,physical_collection,pilates,west,74.089,3
47816,2021-06-01,physical_collection,boxing,west,48.499,3
47817,2021-06-01,order,tennis,east,1200.451,19
47818,2021-06-01,physical_collection,football,west,29.718,4
47819,2021-06-01,order,basketball,south,885.617,8
47820,2021-06-01,order,basketball,east,1342.103,13
47821,2021-06-01,order,golf,south,282.45,6
47822,2021-06-01,order,cycling,south,20.307,3
47823,2021-06-01,physical_collection,yoga,west,12.389,1
47825,2021-06-01,physical_collection,diving,west,63.711,5
47826,2021-06-01,physical_collection,skate/roller,west,30.347,1
47827,2021-06-02,order,golf,south,132.309,1
47828,2021-06-02,order,others,south,38.249,5
47829,2021-06-02,order,football,east,630.05,9
47830,2021-06-02,order,diving,east,903.585,10
47831,2021-06-02,order,crosstrain,south,829.3340000000001,6
47832,2021-06-02,order,pilates,east,1664.14,24
47833,2021-06-02,order,golf,east,250.68099999999998,5
47834,2021-06-02,order,rugby,south,44.202999999999996,1
47835,2021-06-02,order,cycling,east,1087.66,13
47836,2021-06-02,order,climbing,east,300.12600000000003,5
47837,2021-06-02,order,hiking/trekking,east,10918.932,62
47838,2021-06-02,order,fitness,south,1124.789,11
47839,2021-06-02,order,rugby,east,45.868,1
47840,2021-06-02,order,swimming,south,2694.239,27
47841,2021-06-02,order,jog/run,east,3434.007,40
47842,2021-06-02,order,trail,east,894.7819999999999,4
47844,2021-06-02,order,crosstrain,east,1488.4379999999999,16
47845,2021-06-02,order,yoga,south,801.3140000000001,10
47846,2021-06-02,order,swimming,east,2764.4900000000002,32
47848,2021-06-02,order,yoga,east,1167.895,9
47849,2021-06-02,order,triathlon,south,355.913,7
47850,2021-06-02,order,tennis,south,1008.983,13
47851,2021-06-02,order,hiking/trekking,south,4505.665,42
47852,2021-06-02,order,jog/run,south,2313.305,24
47853,2021-06-02,order,badminton,south,370.235,4
47854,2021-06-02,order,fitness,east,1490.1219999999998,18
47857,2021-06-02,order,skate/roller,east,737.242,3
47858,2021-06-02,physical_collection,pilates,west,81.55,5
47859,2021-06-02,physical_collection,crosstrain,west,487.434,6
47860,2021-06-02,order,skate/roller,south,539.194,3
47861,2021-06-02,physical_collection,tennis,west,111.34,1
47863,2021-06-02,order,trail,south,275.514,3
47864,2021-06-02,physical_collection,surfing,west,13.172,2
47865,2021-06-02,physical_collection,jog/run,west,88.631,5
47866,2021-06-02,order,diving,south,653.77,8
47867,2021-06-02,order,tennis,east,1398.152,17
47868,2021-06-02,order,sailing,south,52.649,4
47869,2021-06-02,order,others,east,87.946,5
47871,2021-06-02,order,surfing,east,2436.986,20
47872,2021-06-02,physical_collection,yoga,west,20.764,4
47873,2021-06-02,physical_collection,ski,west,249.41,2
47874,2021-06-02,order,triathlon,east,433.605,12
47875,2021-06-02,order,table_tennis,east,61.943,4
47876,2021-06-02,physical_collection,football,west,29.911,1
47877,2021-06-02,order,basketball,south,889.07,9
47878,2021-06-02,order,pilates,south,597.42,10
47879,2021-06-02,order,basketball,east,1195.017,8
47880,2021-06-02,order,sailing,east,114.148,3
47881,2021-06-02,order,kayak/sup,east,373.846,5
47882,2021-06-02,order,squash,east,46.362,2
47886,2021-06-02,order,boxing,east,259.379,3
47887,2021-06-02,physical_collection,swimming,west,72.999,4
47888,2021-06-02,physical_collection,squash,west,18.622999999999998,1
47890,2021-06-02,physical_collection,diving,west,20.508000000000003,1
47891,2021-06-02,physical_collection,hiking/trekking,west,644.024,4
47892,2021-06-02,order,table_tennis,south,20.829,3
47893,2021-06-02,order,surfing,south,1228.906,11
47894,2021-06-02,order,football,south,432.81499999999994,7
47895,2021-06-02,order,kayak/sup,south,187.452,1
47896,2021-06-02,physical_collection,skate/roller,west,99.908,2
47897,2021-06-02,order,badminton,east,531.6189999999999,5
47898,2021-06-02,physical_collection,others,west,71.714,1
47899,2021-06-03,order,fitness,east,1579.925,13
47900,2021-06-03,order,tennis,east,554.0350000000001,13
47901,2021-06-03,order,others,south,10.815000000000001,3
47902,2021-06-03,order,cycling,east,1452.508,9
47903,2021-06-03,order,crosstrain,east,973.952,10
47904,2021-06-03,order,swimming,south,1099.855,17
47905,2021-06-03,order,triathlon,east,325.195,8
47906,2021-06-03,order,basketball,east,700.443,10
47908,2021-06-03,order,swimming,east,2121.286,25
47909,2021-06-03,order,basketball,south,627.359,6
47910,2021-06-03,order,tennis,south,549.154,7
47911,2021-06-03,order,table_tennis,south,25.095,5
47912,2021-06-03,order,hiking/trekking,east,6592.456,38
47913,2021-06-03,order,squash,east,18.115000000000002,3
47914,2021-06-03,order,jog/run,south,1069.417,15
47915,2021-06-03,order,golf,south,69.576,2
47917,2021-06-03,order,crosstrain,south,824.653,7
47918,2021-06-03,order,ski,east,140.05,2
47919,2021-06-03,physical_collection,ski,west,68.727,4
47920,2021-06-03,physical_collection,fitness,west,42.971,3
47921,2021-06-03,physical_collection,crosstrain,west,258.036,5
47922,2021-06-03,order,diving,south,296.991,7
47923,2021-06-03,order,badminton,south,280.864,3
47924,2021-06-03,order,hiking/trekking,south,2559.16,21
47928,2021-06-03,order,pilates,south,547.931,9
47929,2021-06-03,order,surfing,east,1285.721,14
47930,2021-06-03,order,kayak/sup,east,456.162,5
47931,2021-06-03,order,skate/roller,east,474.18,5
47932,2021-06-03,order,sailing,south,44.874,1
47933,2021-06-03,order,sailing,east,73.941,2
47936,2021-06-03,order,trail,east,480.046,2
47937,2021-06-03,physical_collection,jog/run,west,84.131,2
47938,2021-06-03,physical_collection,pilates,west,225.76799999999997,4
47939,2021-06-03,order,trail,south,151.864,5
47940,2021-06-03,order,fitness,south,593.374,7
47942,2021-06-03,order,badminton,east,223.93099999999998,3
47943,2021-06-03,order,pilates,east,1543.048,20
47944,2021-06-03,order,kayak/sup,south,94.606,1
47945,2021-06-03,order,football,south,232.584,5
47946,2021-06-03,order,jog/run,east,2258.46,29
47948,2021-06-03,order,diving,east,666.941,5
47949,2021-06-03,order,football,east,478.254,3
47950,2021-06-03,order,yoga,south,318.7,6
47951,2021-06-03,order,skate/roller,south,227.29699999999997,2
47952,2021-06-03,physical_collection,tennis,west,62.539,5
47953,2021-06-03,physical_collection,basketball,west,37.71,4
47955,2021-06-03,physical_collection,kayak/sup,west,394.435,2
47956,2021-06-03,physical_collection,football,west,68.788,4
47957,2021-06-03,order,golf,east,93.17,5
47958,2021-06-03,physical_collection,yoga,west,482.22799999999995,6
47960,2021-06-03,physical_collection,diving,west,12.714,4
47961,2021-06-03,physical_collection,others,west,204.624,2
47962,2021-06-03,order,triathlon,south,267.448,7
47963,2021-06-03,order,others,east,38.073,1
47964,2021-06-03,order,rugby,east,47.706,4
47965,2021-06-03,order,surfing,south,693.2479999999999,10
47967,2021-06-03,order,boxing,east,200.91199999999998,6
47968,2021-06-03,order,yoga,east,495.032,7
47969,2021-06-03,physical_collection,surfing,west,38.462,3
47970,2021-06-03,physical_collection,hiking/trekking,west,446.07,5
47971,2021-06-03,physical_collection,golf,west,35.413,1
47972,2021-06-03,physical_collection,cycling,west,196.323,4
47973,2021-06-03,order,rugby,south,15.618,4
47974,2021-06-04,order,swimming,south,1130.6,16
47975,2021-06-04,order,basketball,south,569.211,8
47976,2021-06-04,order,kayak/sup,east,496.40200000000004,4
47977,2021-06-04,order,triathlon,south,150.094,4
47978,2021-06-04,order,surfing,east,1296.104,12
47979,2021-06-04,order,jog/run,south,1114.6290000000001,14
47980,2021-06-04,order,trail,south,159.204,3
47981,2021-06-04,order,triathlon,east,347.832,9
47982,2021-06-04,order,boxing,east,208.24,5
47983,2021-06-04,order,tennis,south,470.21000000000004,8
47984,2021-06-04,order,hiking/trekking,east,5235.884,34
47985,2021-06-04,order,basketball,east,665.4300000000001,7
47986,2021-06-04,order,surfing,south,592.884,6
47987,2021-06-04,order,yoga,south,320.35,7
47988,2021-06-04,order,pilates,south,372.24899999999997,10
47989,2021-06-04,order,skate/roller,east,268.139,5
47990,2021-06-04,order,trail,east,492.89,3
47991,2021-06-04,order,diving,east,826.8549999999999,9
47992,2021-06-04,physical_collection,football,west,19.006999999999998,3
47993,2021-06-04,order,badminton,east,256.812,3
47994,2021-06-04,order,yoga,east,615.8199999999999,8
47995,2021-06-04,order,badminton,south,211.296,4
47996,2021-06-04,order,jog/run,east,1631.222,24
47997,2021-06-04,physical_collection,boxing,west,75.53,3
47999,2021-06-04,order,pilates,east,1307.051,14
48000,2021-06-04,order,golf,east,213.60399999999998,4
48001,2021-06-04,order,swimming,east,2160.77,24
48002,2021-06-04,order,sailing,east,94.947,5
48003,2021-06-04,order,kayak/sup,south,164.363,3
48004,2021-06-04,order,football,east,606.933,7
48005,2021-06-04,order,football,south,403.773,4
48006,2021-06-04,order,rugby,east,92.67699999999999,1
48007,2021-06-04,order,others,east,31.796,4
48008,2021-06-04,order,rugby,south,64.74199999999999,2
48009,2021-06-04,order,hiking/trekking,south,3253.9900000000002,23
48011,2021-06-04,order,diving,south,381.827,3
48012,2021-06-04,physical_collection,crosstrain,west,236.164,2
48013,2021-06-04,order,climbing,east,81.173,4
48014,2021-06-04,order,fitness,south,564.655,10
48015,2021-06-04,order,golf,south,110.402,5
48017,2021-06-04,physical_collection,hiking/trekking,west,920.858,9
48020,2021-06-04,order,crosstrain,south,566.74,7
48021,2021-06-04,order,others,south,19.247999999999998,4
48022,2021-06-04,order,table_tennis,east,10.074,1
48023,2021-06-04,physical_collection,yoga,west,15.584999999999999,2
48024,2021-06-04,order,cycling,south,14.862,3
48025,2021-06-04,order,ski,east,67.87899999999999,4
48026,2021-06-04,order,fitness,east,762.992,9
48029,2021-06-04,physical_collection,others,west,117.979,4
48030,2021-06-04,physical_collection,ski,west,33.376,3
48031,2021-06-04,order,sailing,south,56.86900000000001,1
48032,2021-06-04,physical_collection,kayak/sup,west,22.175,1
48033,2021-06-04,physical_collection,golf,west,38.489,1
48034,2021-06-04,order,crosstrain,east,1269.414,10
48035,2021-06-04,order,cycling,east,853.235,10
48036,2021-06-04,physical_collection,fitness,west,298.15999999999997,4
48037,2021-06-04,order,tennis,east,741.847,12
48039,2021-06-04,physical_collection,jog/run,west,173.727,4
48040,2021-06-04,physical_collection,triathlon,west,38.108999999999995,2
48041,2021-06-04,physical_collection,swimming,west,62.102,1
48042,2021-06-04,physical_collection,sailing,west,33.266000000000005,4
48044,2021-06-04,physical_collection,surfing,west,11.962,3
48045,2021-06-04,physical_collection,pilates,west,390.90700000000004,6
48046,2021-06-04,physical_collection,basketball,west,796.177,5
48047,2021-06-04,physical_collection,trail,west,153.987,4
48048,2021-06-05,order,diving,east,512.387,8
48049,2021-06-05,order,pilates,east,961.4069999999999,16
48050,2021-06-05,order,jog/run,south,1418.537,18
48051,2021-06-05,order,sailing,south,38.107,3
48052,2021-06-05,physical_collection,pilates,west,123.88900000000001,3
48053,2021-06-05,order,triathlon,south,313.758,9
48054,2021-06-05,order,pilates,south,374.79499999999996,10
48055,2021-06-05,order,swimming,east,2136.353,31
48056,2021-06-05,physical_collection,basketball,west,36.047000000000004,3
48057,2021-06-05,order,surfing,south,757.653,10
48058,2021-06-05,order,fitness,south,529.706,9
48060,2021-06-05,order,jog/run,east,1833.2150000000001,23
48061,2021-06-05,order,swimming,south,1737.797,19
48062,2021-06-05,physical_collection,ski,west,130.52,3
48063,2021-06-05,order,basketball,south,441.279,9
48064,2021-06-05,order,kayak/sup,south,142.393,6
48065,2021-06-05,order,ski,east,76.25,2
48066,2021-06-05,physical_collection,tennis,west,177.64600000000002,1
48067,2021-06-05,order,trail,south,290.119,2
48068,2021-06-05,physical_collection,swimming,west,46.163,4
48069,2021-06-05,order,skate/roller,south,283.46799999999996,4
48070,2021-06-05,order,triathlon,east,328.441,6
48071,2021-06-05,order,tennis,east,788.768,11
48072,2021-06-05,order,hiking/trekking,south,2692.603,24
48073,2021-06-05,order,kayak/sup,east,317.009,2
48074,2021-06-05,order,badminton,east,491.445,3
48075,2021-06-05,order,badminton,south,295.457,2
48077,2021-06-05,order,tennis,south,730.981,15
48078,2021-06-05,order,trail,east,363.579,2
48079,2021-06-05,order,boxing,east,57.760000000000005,4
48080,2021-06-05,order,football,south,341.73,5
48081,2021-06-05,order,surfing,east,1429.3690000000001,15
48082,2021-06-05,order,diving,south,532.868,5
48083,2021-06-05,physical_collection,surfing,west,24.784,3
48084,2021-06-05,order,golf,east,34.112,5
48085,2021-06-05,order,hiking/trekking,east,4520.851000000001,41
48086,2021-06-05,order,basketball,east,869.408,12
48087,2021-06-05,physical_collection,others,west,162.994,4
48088,2021-06-05,physical_collection,badminton,west,29.557,2
48089,2021-06-05,order,football,east,537.056,8
48090,2021-06-05,order,yoga,south,414.588,4
48092,2021-06-05,physical_collection,football,west,25.746,1
48093,2021-06-05,order,skate/roller,east,201.28699999999998,2
48094,2021-06-05,physical_collection,skate/roller,west,69.644,4
48095,2021-06-05,order,squash,south,72.568,4
48096,2021-06-05,order,cycling,east,639.208,10
48097,2021-06-05,physical_collection,boxing,west,24.113,4
48098,2021-06-05,order,others,south,17.224,1
48099,2021-06-05,order,climbing,east,108.232,3
48100,2021-06-05,physical_collection,diving,west,185.769,4
48101,2021-06-05,order,crosstrain,east,994.47,10
48103,2021-06-05,order,crosstrain,south,700.472,10
48105,2021-06-05,order,fitness,east,951.527,12
48107,2021-06-05,physical_collection,yoga,west,254.74200000000002,5
48108,2021-06-05,physical_collection,fitness,west,354.759,3
48110,2021-06-05,physical_collection,kayak/sup,west,36.393,1
48111,2021-06-05,physical_collection,crosstrain,west,390.41700000000003,2
48112,2021-06-05,physical_collection,golf,west,14.987,4
48113,2021-06-05,order,table_tennis,east,34.085,1
48114,2021-06-05,physical_collection,hiking/trekking,west,658.896,15
48115,2021-06-05,order,table_tennis,south,20.343,3
48116,2021-06-05,order,yoga,east,685.205,8
48117,2021-06-05,order,cycling,south,31.613,2
48119,2021-06-05,order,sailing,east,99.49199999999999,4
48120,2021-06-06,order,fitness,east,1303.773,15
48121,2021-06-06,order,rugby,east,39.727999999999994,1
48122,2021-06-06,order,swimming,east,2993.7110000000002,41
48123,2021-06-06,order,tennis,south,768.454,13
48124,2021-06-06,order,sailing,east,145.006,2
48125,2021-06-06,order,kayak/sup,east,763.2090000000001,6
48126,2021-06-06,order,triathlon,east,274.709,9
48127,2021-06-06,physical_collection,kayak/sup,west,509.178,4
48128,2021-06-06,physical_collection,tennis,west,46.18,4
